node_id,drug,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
9459,Sitaxentan,-0.19480288,-0.01667057,-0.017710634,-0.0062917173,0.10215975,0.008740064,0.007143602,-0.25345972,0.105452806,0.02491191,-0.06560497,0.14555827,0.08474633,-0.10303611,-0.072675005,-0.024408363
9451,Incadronic acid,0.08168199,0.10532434,0.095489055,0.18760464,0.020725809,-0.061478462,0.088801175,0.09996274,-0.051553145,0.12512115,0.00505659,-0.05033073,0.034589693,0.04645022,-0.01613164,0.040016003
9418,Difenoxin,-0.066763215,0.0046871454,-0.05865995,0.0312334,0.09956674,0.00308178,0.09815782,0.21400094,-0.1533464,0.15632033,0.017746665,0.055717766,0.18347713,0.07482759,-0.10657889,-0.028761968
9373,Dihydrocodeine,-0.16953582,-0.1337301,-0.12641521,-0.16255526,-0.07684994,0.08880922,-0.06444306,-0.14646176,-0.00606291,-0.159967,-0.09964078,0.3069463,0.08475235,-0.03751404,-0.13986827,-0.06223845
9366,Bromazepam,-0.05832552,0.06311284,-0.34542388,-0.40521646,-0.044372987,0.097217426,-0.2949537,-0.3214599,0.15349922,-0.3072141,-0.21566242,0.52965814,-0.1465706,-0.20322299,-0.041268498,-0.09025136
9365,Clotiazepam,-0.080775954,0.075903386,-0.254137,-0.37506977,-0.1304331,-0.01226427,-0.24171042,-0.2479043,0.062316246,-0.26661426,-0.13299495,0.4052738,-0.18197925,-0.1510216,0.016811207,-0.11531558
9340,Flunitrazepam,-0.030262154,-0.07152312,-0.30073047,-0.37451097,-0.025845252,0.13183014,-0.3304427,-0.3731386,0.1615141,-0.44624317,-0.14445165,0.30988225,-0.23466173,-0.22596239,0.04354562,-0.11348932
9296,Cinolazepam,-0.023758244,0.12864469,-0.3437718,-0.34602395,-0.039311655,0.00181235,-0.23467226,-0.15747413,0.02136644,-0.21790431,-0.18593462,0.4543518,-0.16193312,-0.13798155,0.022128373,-0.11481998
9295,Nitrazepam,-0.076738216,0.060930446,-0.26417792,-0.44005075,-0.08830777,0.034331705,-0.32559288,-0.27979946,0.14528944,-0.4024375,-0.17743114,0.52052736,-0.1406785,-0.26190472,-0.03851089,-0.055516116
9294,Cilastatin,0.046283923,0.19224338,-0.022043519,0.12408361,-0.0056538265,-0.087460235,-0.07153813,0.118778855,0.054290064,-0.020830572,-0.14552918,0.31291792,0.09869993,-0.0453023,-0.07711309,0.12905428
9293,Everolimus,0.21868902,-0.14870848,-0.14226875,-0.024462193,-0.04167819,-0.08903967,-0.1519945,-0.11830129,0.08769229,-0.11980447,0.013563976,-0.22292462,-0.4496862,0.064114265,0.32176015,-0.07879678
9292,Solifenacin,-0.32664007,-0.42351335,0.021573514,-0.18906683,0.09497358,0.20832859,0.19770731,-0.20006779,0.13704368,0.051949874,-0.017515391,0.19248968,0.4679416,-0.16931018,-0.20185785,0.054800414
9289,Imipenem,0.11639568,0.03192179,0.06502454,-0.0159249,-0.10974342,-0.03715245,0.07764654,0.07387909,0.009648398,0.025839537,-0.020405274,0.011964489,-0.015219763,0.10871635,0.053060196,-0.06260336
9288,Probucol,-0.12692606,0.03882335,-0.029947765,0.18203884,0.07696372,-0.017962087,0.0907222,0.2183831,-0.10242967,0.10485014,0.013442837,0.12311094,0.20262003,0.08886557,-0.179316,0.038861692
9287,Liotrix,-0.027421407,-0.15787926,-0.28257534,-0.23165558,-0.083538085,-0.022587221,-0.37085992,-0.19245796,0.17398325,-0.13759227,-0.0764144,0.22009856,-0.33532307,-0.14638545,0.09845272,-0.15874264
9285,Ursodeoxycholic acid,-0.040971242,0.02713482,-0.10745811,-0.15723716,-0.07149829,0.04382017,-0.0973327,-0.07145405,0.03179676,-0.09137769,-0.09308445,0.31316042,-0.028042138,-0.08968678,-0.09042171,-0.012438245
9284,Oxprenolol,-0.09435129,-0.3871898,-0.14915963,-0.374561,-0.058852315,0.1082989,-0.2633803,-0.42053145,0.37074322,-0.13830245,-0.13308561,0.2990997,-0.18586183,-0.31233162,0.022078488,0.01660113
9283,Sulfamerazine,-0.00520378,-0.10903129,-0.054065913,-0.04947018,-0.04136174,0.07228944,-0.040520705,-0.045907885,0.048437342,-0.045118168,-0.035342686,0.084405124,-0.06959721,-0.024674118,-0.02635634,0.0034280904
9282,Sulfamethazine,-0.15328878,0.12728213,0.05074036,0.07748179,0.012975065,0.0036968477,0.1015961,0.07738623,-0.0814352,-0.050494418,-0.0034847036,0.19084899,0.23236328,0.0010028109,-0.1970263,0.07569703
9281,Ketazolam,-0.15561548,-0.020993307,-0.19910622,-0.35980716,-0.11877,0.1398753,-0.23124406,-0.2761392,0.12792376,-0.4345763,-0.16730088,0.5167841,0.03819187,-0.20508024,-0.16410816,-0.019251797
9280,Prazepam,-0.014263283,0.07398452,-0.28147238,-0.44183326,-0.19276704,0.06270481,-0.27940366,-0.121718965,0.019348636,-0.2956377,-0.13931742,0.5041113,-0.18708155,-0.1120506,-0.039867595,-0.07938201
9279,Quazepam,-0.105761744,-0.008560345,-0.35904267,-0.40180695,-0.07484399,-0.012603845,-0.27545562,-0.28820148,0.048672542,-0.2675994,-0.17765194,0.43264872,-0.25991005,-0.103459924,0.07082119,-0.13287738
9272,Dextroamphetamine,-0.34537566,-0.074475914,0.14083114,-0.11103599,-0.036751937,0.07707603,0.1324761,-0.09562521,0.07941984,-0.07898587,-0.07535469,0.39403474,0.47066537,-0.17329223,-0.31368673,0.13479063
9271,Metamfetamine,-0.26341435,-0.19221023,0.06354341,-0.20892578,0.0040172115,0.21208079,0.09059204,-0.18431109,0.07372475,-0.16672224,-0.07211987,0.36850116,0.40556595,-0.2742018,-0.32533753,0.13599676
9270,Metrizamide,0.016457565,0.16091712,0.07418072,0.16806513,-0.06411038,-0.08441241,0.16889046,0.28325582,-0.17517455,0.18868461,0.04567203,-0.01187063,0.17609778,0.10283924,-0.0600771,-0.018576026
9269,Phendimetrazine,-0.2961415,-0.22190641,0.08925693,-0.18206516,0.0635104,0.0618339,0.07565075,-0.0959465,0.084681705,0.05536455,0.008289263,0.29105455,0.29087785,-0.21299897,-0.23612688,0.115804605
9250,Fludiazepam,-0.0065983124,0.09469311,-0.29798725,-0.38721225,-0.022144902,0.03247437,-0.19230258,-0.2301439,0.024452575,-0.26131368,-0.14299479,0.4463703,-0.13120636,-0.14854532,-0.018548995,-0.051472764
9228,Indacaterol,-0.07846536,-0.32736337,-0.14602995,-0.29698122,0.04472234,0.15263781,-0.21440089,-0.55395037,0.46137065,-0.3940316,-0.16153648,0.26073465,-0.098334715,-0.40222645,-0.027451806,0.06469383
9215,Ingenol mebutate,0.15093902,0.099751905,0.04322973,0.18749294,-0.057212893,0.073341124,0.04407972,0.27627295,-0.1063336,-0.014293596,0.011553653,-0.025459073,0.06093481,0.078467004,-0.11529903,-0.018443115
9135,Zuclopenthixol,-0.2528928,-0.42050397,0.025191411,-0.19552027,0.11266807,0.22828919,0.14712618,-0.32200807,0.16710341,-0.1529751,-0.041773334,0.13215019,0.3421286,-0.27302924,-0.16401379,0.12658471
9133,Isopropamide,-0.23604375,-0.3618493,0.08767493,-0.04767935,0.1128366,0.21687946,0.28848308,0.017259419,-0.06272586,0.15399471,0.051717788,0.102249205,0.5361614,-0.095338084,-0.25325984,0.058911346
9130,Pargyline,0.12211902,-0.03756535,0.112972364,0.035394773,0.08252202,0.08099498,0.17595889,-0.020025462,0.07832652,0.13739395,-0.039962642,0.066207,0.12476942,-0.07139246,-0.13001278,0.18861067
9126,Pheniramine,-0.11811339,0.023608223,0.13563019,0.08409764,0.032770403,-0.022725586,0.20269765,0.05667138,0.007020235,0.14877155,0.00081278384,0.09292747,0.2918802,-0.045799293,-0.10878247,0.1046704
9124,Pipotiazine,-0.26237744,-0.2907508,-0.13404165,-0.3059212,0.024312489,0.16798034,-0.16585405,-0.5003924,0.32026032,-0.24920422,-0.13880551,0.34727782,0.030176759,-0.2586687,-0.09505899,-0.07382667
9122,Thioproperazine,-0.1939882,-0.47010583,-0.10673322,-0.38060388,0.025479585,0.2247943,-0.16294347,-0.53914577,0.33814767,-0.2692616,-0.0950457,0.26807898,-0.03564775,-0.38446587,-0.089480564,0.04405863
9120,Thiothixene,-0.09402586,-0.5216733,-0.18095751,-0.3161165,0.104240075,0.14254525,-0.23633006,-0.65323573,0.38992733,-0.42565918,-0.13902283,0.0012623295,-0.21837468,-0.30895135,0.20715757,-0.10733123
9118,Etoricoxib,-0.062423877,-0.44908035,-0.24505308,-0.36299092,0.061954852,0.14064108,-0.258986,-0.58981097,0.3478945,-0.3178707,-0.16939585,0.16610159,-0.29602474,-0.2767307,0.12232315,-0.03756207
9116,Erythrityl tetranitrate,-0.0020323172,0.18154685,0.026145592,0.23241305,0.064817354,-0.08891019,0.201521,0.3845297,-0.20349757,0.17304891,0.09645123,-0.033257186,0.24635205,0.1824244,-0.12924394,0.036123157
9114,Acepromazine,-0.23023659,-0.23221566,0.045801654,-0.18512054,-0.054778777,0.10553636,0.04304622,-0.18639249,0.18583977,-0.16959673,-0.06799245,0.27712032,0.27967352,-0.2133853,-0.1725056,0.016033687
9112,Aceprometazine,-0.06258846,-0.06714881,0.11633028,0.07329044,0.11145589,0.057507016,0.16443811,0.0355092,0.038922876,0.019517988,0.014225863,0.06670459,0.2693573,-0.15131614,-0.1503147,0.14640686
9110,Alverine,-0.021845035,-0.19481802,-0.08332659,-0.13070852,0.039124317,0.05447452,-0.043101087,-0.23624717,0.17964189,-0.028816342,-0.086012974,0.08287043,-0.09292339,-0.10892349,0.070358984,0.010420807
9107,Valganciclovir,-0.104739614,-0.20245618,0.025853842,-0.10054031,-0.010845862,0.0904776,0.10867618,0.09186381,0.08358917,0.23984608,0.0041517317,0.078995995,0.22429922,-0.060003385,-0.06510332,0.040692948
9104,Hydroxychloroquine,-0.15874436,0.08306597,-0.030634202,-0.01264137,0.015805569,-0.066464245,0.009016797,0.10061997,-0.055703416,0.038702667,-0.047751874,0.27412012,0.17712757,-0.04226452,-0.15204047,0.0020584986
9102,Amyl Nitrite,0.05006788,0.13164614,0.09391934,0.27786666,0.06858064,0.003856726,0.19125359,0.32053316,-0.1728987,0.17496657,0.12923369,-0.16789746,0.21720931,0.100257464,-0.06456335,0.05269336
9098,Molindone,-0.19584498,-0.4016733,0.039790258,-0.25297257,0.070889845,0.11255729,0.045985103,-0.3407483,0.37919316,-0.13691187,-0.073781155,0.17116237,0.21251428,-0.3455637,-0.060542867,0.084445156
9097,Phenindamine,-0.23742625,0.18228434,0.16501257,0.07122451,0.021493368,-0.08616193,0.22105373,0.05436361,-0.017350018,0.18693972,0.015910096,0.12749022,0.37870875,-0.009809174,-0.13470106,0.06262824
9095,Bacampicillin,-0.0023779422,0.07501714,-0.05275941,0.2569167,0.046286393,-0.08047514,0.0018790513,0.22092357,-0.13258176,0.1325297,0.08254505,-0.08722418,-0.038388863,0.26630828,0.002530031,-0.08244613
9089,Pivmecillinam,0.0509203,0.110725895,0.09067434,0.1003522,-0.016842129,-0.040009823,0.10723366,0.105431974,0.006470084,0.13725138,-0.035549883,0.033206087,0.042381525,0.097309254,-0.004256673,0.00021474063
9086,Tiaprofenic acid,0.025100298,-0.13522953,-0.1736581,-0.13204288,-0.075140856,-0.026002575,-0.21093883,-0.07567516,0.043593965,-0.19276877,-0.04722969,0.072410926,-0.25743252,0.025543727,0.14540905,-0.035760943
9084,Lopinavir,-0.21039966,-0.24000801,-0.20728332,-0.32039344,-0.053632285,0.055414226,-0.22342575,-0.4939015,0.16970938,-0.21258116,-0.16506907,0.30828443,-0.16206908,-0.100916,0.049673483,-0.1719738
9080,Ticarcillin,0.12944558,-0.11467872,-0.12503989,-0.19257857,-0.03982219,0.12718035,-0.07892651,0.11499038,-0.044189274,-0.044292398,-0.021581061,0.0900833,0.010419846,-0.061474755,0.007125497,-0.06374419
9079,Periciazine,-0.2480512,-0.14471368,0.17361045,0.033743113,0.07001349,0.1093179,0.2603594,-0.0929285,0.036866307,-0.0022803694,0.0021393672,0.1374587,0.44547495,-0.14494093,-0.27662736,0.152304
9078,Deferasirox,-0.15106037,-0.023242876,0.01663804,0.007413447,-0.030144911,-0.024957884,-0.029555388,-0.05139509,0.06333198,-0.06919243,-0.026962895,0.17177248,0.03660339,-0.077929884,-0.08002591,0.025590934
9032,Roflumilast,-0.09745308,0.18514825,0.1282898,0.0629241,-0.16460386,0.054463573,0.13009344,0.34767294,-0.30915087,-0.042025678,0.015505604,0.20852166,0.34107593,0.043355398,-0.24929239,0.052518696
8972,Trabectedin,-0.16621178,-0.29805547,-0.18032438,-0.35182905,0.05158889,0.11732429,-0.20639978,-0.56614566,0.27964827,-0.21664542,-0.17641824,0.33683607,-0.09650002,-0.24750113,-0.015880972,-0.06446442
8791,Dalfopristin,-0.15481004,-0.044810236,-0.0017551482,-0.06477557,-0.030031484,0.055646036,-0.027461939,-0.11158526,0.03842882,-0.021821767,-0.06363558,0.22501183,0.115636796,-0.11138835,-0.17804526,-0.016154319
8749,Rotigotine,-0.31951642,-0.31282216,0.052961916,-0.20621529,0.120809466,0.11568886,0.098201185,-0.3736823,0.23218799,-0.09562764,-0.08005761,0.3066683,0.32660517,-0.26436213,-0.21794145,0.1198057
8745,Gallium nitrate,0.069124885,0.10316558,0.05825664,0.32918176,0.1056274,-0.036575776,0.17282195,0.10434684,-0.07847682,0.23343477,0.06985854,-0.19983545,-0.03137757,0.15682784,0.038846344,0.0067527182
8744,Ibudilast,-0.040947117,0.0028209984,0.11178519,-0.20033881,-0.20970559,0.02843003,0.07777467,0.3829416,-0.14472301,0.018972665,0.047705658,0.2758615,0.3132712,-0.05358693,-0.16488004,0.061304875
8727,Methsuximide,-0.1479015,-0.14000544,0.06933403,-0.04237607,-0.0733858,0.07369293,0.06553231,-0.029564664,0.021989956,0.10550541,0.027724057,0.1492315,0.14611232,-0.08035758,-0.14926405,0.018501453
8702,Vandetanib,0.0036059842,0.118814245,0.11854413,0.33233747,0.024667569,-0.021575402,0.1551687,0.076987445,-0.15095715,0.17963263,0.07403838,-0.2038638,-0.003179744,0.16360861,-0.042650983,0.017577402
8106,Sodium stibogluconate,0.03815732,0.09785704,0.08659874,0.3520159,0.07393913,-0.08880222,0.18361984,0.41767555,-0.2724396,0.2677833,0.15860945,-0.14430821,0.057373956,0.25157765,-0.09242383,0.023719937
8035,Telaprevir,-0.13511753,0.019737765,0.011131123,0.05106023,-0.043205842,0.055141795,0.052707493,0.05867675,-0.032145083,-0.058277197,-0.06494491,0.22490034,0.27497998,0.046553962,-0.18006198,-0.05166018
7646,Abiraterone,-0.10813961,-0.11248517,-0.056760095,-0.1939931,-0.092793316,0.00092270225,-0.1262234,-0.24943164,0.18180674,-0.1936238,-0.04416616,0.22746184,-0.08340186,-0.16667773,-0.020028405,-0.018286891
7406,Acetic acid,0.096265994,0.10981299,0.07177697,0.09945938,-0.09618211,-0.10957414,0.031207174,0.18656653,-0.056500822,0.05827111,0.058687963,0.021438975,-0.057676822,-0.0117536485,-0.05502677,0.06711091
7376,Flavin adenine dinucleotide,-0.05480621,0.23093398,0.12529385,0.24083099,0.032232042,-0.120054245,0.229071,0.21912977,-0.043040454,0.21579164,0.048490934,0.015833035,0.19231346,0.12753955,-0.07834965,0.07063335
6834,Cerulenin,0.19050851,-0.2214188,-0.11756159,-0.101050794,0.012596663,0.11872876,-0.123215735,-0.18582855,0.07668713,-0.15360442,-0.009412304,-0.21317059,-0.27420846,-0.095712274,0.23127888,-0.0348382
6833,Mercaptopurine,-0.015066542,0.12969069,0.028421313,0.10352117,-0.16118228,0.044013757,0.06440367,0.27156693,-0.14337571,0.16893858,0.020057976,0.10361028,0.09987852,0.07446159,-0.13964812,-0.037812106
6831,Tolterodine,-0.25725755,-0.43580467,-0.07015822,-0.42574555,-0.027616326,0.22523066,-0.06567112,-0.40100604,0.2830178,-0.043480314,-0.11009319,0.3690594,0.17641053,-0.2827441,-0.13237987,-0.06750349
6829,Procainamide,-0.36876184,0.0008740425,0.02350153,-0.280625,-0.14078529,-0.02704985,-0.23685934,-0.420153,0.31913638,-0.3241529,-0.11825637,0.5113398,0.07917738,-0.37048757,-0.1657935,0.06755035
6828,Topotecan,0.17197111,-0.27010915,-0.2743842,-0.14393042,0.033267252,0.045070175,-0.24140356,-0.1894548,0.067257404,-0.06835899,-0.010908969,-0.08490939,-0.4644363,-0.013632506,0.24002475,-0.13604175
6827,Probenecid,-0.12727296,-0.41078967,-0.21843624,-0.38458312,-0.06644442,0.07157401,-0.30333212,-0.38117665,0.30298164,-0.2309567,-0.13877526,0.34178585,-0.21774077,-0.2561439,0.035224102,-0.020169094
6826,Ethinamate,-0.025721729,0.06804724,0.10493064,0.031321004,-0.008019069,0.07687713,0.107436284,0.026497096,0.054315634,0.045582175,-0.05375062,0.17443636,0.18187034,-0.016582541,-0.17701878,0.12761381
6822,Selegiline,0.011757217,-0.17015634,-0.1544593,-0.17188677,0.020621344,0.091391504,-0.12936984,-0.21222138,0.08542086,-0.072456926,-0.052185252,0.088832006,-0.13465394,-0.068422124,0.07260396,-0.0699714
6820,Fenofibrate,-0.04048925,-0.16893874,-0.18398944,-0.09003033,-0.0143071525,0.012547702,-0.22028598,-0.2842955,0.1188672,-0.14919946,-0.069885395,0.088127166,-0.29844683,-0.019603647,0.09611566,-0.0549543
6816,Felodipine,-0.2322278,-0.14109512,0.0827235,-0.21109115,0.045369778,-0.026385348,0.054921046,-0.2542035,0.2607453,-0.03564927,-0.077504486,0.25507545,0.24037546,-0.34002364,-0.11995545,0.12228183
6813,Phylloquinone,-0.026717342,0.11219527,0.10098481,0.31050056,0.12448819,0.009811584,0.2123576,0.15829107,-0.17167766,0.21759933,0.10523596,-0.10687784,0.16126284,0.09061385,-0.09734394,0.07655055
6810,Amlexanox,0.009110205,0.19929259,0.15159932,0.054486126,-0.18467447,-0.02088834,0.21228583,0.4399349,-0.16964434,0.13800782,0.01644963,0.1457653,0.32427302,0.062269323,-0.15301438,0.119897105
6809,Mycophenolic acid,0.20263788,-0.0031788498,-0.064280674,0.2184174,-0.018195625,0.047453437,-0.020311654,0.012027532,-0.042846918,-0.06303079,-0.015381843,-0.3314087,-0.20421492,0.15117237,0.24422921,-0.092802286
6808,Trichlormethiazide,-0.109539755,-0.24580207,-0.007246569,-0.28095162,0.057292875,0.3510983,0.0443535,-0.14873722,0.022702828,-0.24040261,-0.07806515,0.27587426,0.32666805,-0.28721797,-0.29086095,0.14837486
6806,Isosorbide mononitrate,-0.10722581,0.05845408,-0.047146454,0.24811691,0.05212458,0.055685025,0.06452826,0.01366055,-0.070221335,0.008407727,0.008289903,0.03156566,0.107373506,0.07801174,-0.14256243,0.011834972
6804,Ketoconazole,-0.12887925,-0.3288328,-0.15182006,-0.34382647,-0.074717045,0.17449516,-0.2415092,-0.39211732,0.26054826,-0.38064194,-0.1168955,0.29115847,-0.090036236,-0.2869717,-0.03782542,-0.034035735
6802,Irbesartan,-0.051759332,-0.3480457,-0.20288071,-0.26508218,-0.021848701,0.09172276,-0.27755076,-0.5510136,0.2924481,-0.25828147,-0.11869311,0.12505986,-0.3578142,-0.16614766,0.13682275,-0.075600065
6801,Methoxyflurane,-0.0715382,0.041153416,-0.24021192,-0.410595,-0.08411738,-0.011455353,-0.30160964,-0.35758212,0.14357524,-0.3491279,-0.17020336,0.424749,-0.24018256,-0.21626243,0.04584066,-0.05511359
6797,Cinacalcet,-0.21959248,-0.111657426,0.017858356,0.02919972,0.1517699,0.010725383,0.07700463,-0.21356161,0.0949609,0.04987298,-0.06442355,0.16591248,0.16287336,-0.053675577,-0.13561027,0.036291666
6795,Metyrapone,-0.21389735,-0.10217272,-0.008158475,-0.11826879,-0.008712903,0.051402662,-0.058397397,-0.29963475,0.17989618,-0.19789392,-0.09469002,0.26697344,0.13675001,-0.17856209,-0.11641906,0.043564074
6794,Balsalazide,0.1921291,-0.30666178,-0.30200094,-0.3268326,-0.017530814,0.053178422,-0.36409461,-0.3901852,0.26399958,-0.35780445,-0.113448165,0.011308998,-0.52080375,-0.161163,0.30479506,-0.11841984
6792,Clobetasol propionate,0.042054214,-0.49024045,-0.2927258,-0.47811055,-0.17743325,0.11021286,-0.39506334,-0.49764672,0.28093362,-0.3902257,-0.12786676,0.13438573,-0.454856,-0.16985756,0.25883228,-0.14443052
6790,Edrophonium,-0.038855404,0.13944961,0.10948481,0.015929192,-0.09542799,0.07198298,0.12558134,0.19260347,-0.17667045,0.12024474,0.05129218,0.07884787,0.15397426,0.07806767,-0.14146905,-0.025071679
6789,Bethanechol,-0.26711738,-0.16744548,0.12814252,-0.04643666,-0.020806078,0.03158429,0.12540857,0.070892096,-0.019387081,0.23193917,0.004589759,0.25245857,0.41808906,-0.060703322,-0.2448452,0.09880207
6787,Glyburide,-0.037382282,-0.22952878,-0.2204738,-0.3663776,0.0026038159,0.05969737,-0.2800394,-0.3017375,0.2697463,-0.22370261,-0.12681127,0.3341652,-0.18659881,-0.3187674,-0.0058491975,0.0365346
6785,Sulfamethoxazole,-0.1701183,-0.104776554,-0.1987996,-0.15499994,-0.06941305,0.07271722,-0.22357257,-0.35032165,0.14704266,-0.22162893,-0.1466391,0.32664686,-0.15507562,-0.076904476,-0.046699494,-0.051942825
6784,Guanfacine,-0.18912515,-0.20799111,-0.021985412,-0.18818857,0.019722737,0.119882435,-0.062643304,-0.3460898,0.19229206,-0.2443453,-0.1198694,0.3513269,0.15977257,-0.26603028,-0.21277316,0.070399515
6783,Minocycline,-0.03730935,-0.0029480904,-0.12092282,-0.072941594,-0.019106992,-0.08536741,-0.1295691,0.060948253,0.003395334,0.0314025,-0.044710338,0.23119316,-0.093036905,-0.039876245,-0.023343757,-0.005896602
6778,Salbutamol,-0.0581676,-0.2201819,-0.004474893,-0.298406,0.0020580254,0.13822514,-0.010801807,-0.16242528,0.21570912,-0.059508175,-0.10230564,0.2560886,0.19295496,-0.31754935,-0.08008121,0.06297789
6777,Cyclacillin,-0.088183016,-0.21167962,0.010501534,-0.09897428,-0.04585023,0.020637635,-0.02167958,-0.08968221,0.14399944,0.0511021,-0.020437084,0.13987727,0.034610957,-0.11890839,-0.05406782,0.056958236
6776,Cromoglicic acid,0.05759497,0.024829194,0.05093482,-0.009242341,-0.13471417,-0.055560235,-0.05688197,-0.0074792057,0.055873066,-0.108112425,-0.0041037947,0.04334373,-0.106621504,0.046437554,0.025130805,-0.0056487694
6775,Levobupivacaine,-0.15178666,0.043068916,0.0148310065,-0.0793779,-0.074646175,0.13245581,-0.072084725,-0.2924942,0.16312459,-0.1936796,-0.125301,0.3177673,0.0681352,-0.13380018,-0.16959946,0.09292028
6774,Ketoprofen,-0.111323245,-0.21935907,-0.24109814,-0.43133178,-0.051425356,0.110521376,-0.31154853,-0.42890155,0.2367905,-0.42179272,-0.20155954,0.42215326,-0.24092093,-0.25841397,-0.010625184,0.010445692
6773,Busulfan,0.10236264,-0.45161802,-0.29385677,-0.3249562,0.010716915,0.18249752,-0.36605114,-0.44044054,0.2104511,-0.31705958,-0.11413136,0.0074623153,-0.42844552,-0.21619749,0.23460005,-0.19015023
6772,Hydroxyurea,-0.13554943,-0.22782478,0.0757879,-0.07153051,-0.004716534,0.032279607,0.120967016,-0.074842274,0.005574912,0.1226958,0.053146817,0.012291849,0.1613037,-0.044980027,-0.015305959,0.04097776
6771,Ganciclovir,0.038257003,-0.3131683,-0.25308242,-0.53364784,-0.20043069,0.2466042,-0.33504257,-0.24510515,0.18826726,-0.4111958,-0.14757317,0.4363902,-0.23796347,-0.24614927,-0.029807404,-0.014407337
6770,Tioconazole,-0.19153956,-0.23820582,-0.1601789,-0.2599938,0.00917137,0.07465368,-0.2239489,-0.4983154,0.2439141,-0.30042642,-0.09370981,0.19274712,-0.16027409,-0.19276121,0.04486724,-0.15057705
6769,Letrozole,-0.17598373,-0.13475579,-0.030249998,-0.22230527,-0.030128594,0.07884824,-0.13233617,-0.26872665,0.16743007,-0.14563364,-0.06821031,0.2827735,0.05076769,-0.18230796,-0.10952324,-0.035096087
6649,Miconazole,-0.11731643,-0.058278657,0.05235021,0.017016158,0.00081132725,0.02517971,-0.04247406,-0.328194,0.15366247,-0.1962673,-0.033372235,0.021811273,-0.09999673,-0.19393495,0.0044990107,0.10617081
6648,Papaverine,0.05086995,-0.24904892,-0.15764812,-0.21059102,-0.15240523,0.09711161,-0.16131504,-0.02059704,0.025842458,-0.107209586,-0.08533979,0.12643021,-0.06496176,0.0054932386,0.06560457,-0.12760246
6647,Cefuroxime,-0.026491918,-0.3621093,-0.09208377,-0.31379598,0.015933748,0.12673496,-0.05358178,-0.07156673,0.13027442,0.17082626,-0.03358438,0.13423768,0.021689236,-0.23081341,0.027388714,0.021826692
6645,Diazoxide,0.11729166,-0.16558866,0.11781171,-0.28201783,-0.041810185,0.1543669,0.17398389,0.08191171,0.056362234,0.022485003,-0.02503711,0.10939185,0.24267593,-0.19318451,-0.07438743,0.15021607
6643,Amiodarone,-0.1748515,-0.41015482,-0.18504113,-0.28038442,0.05199271,-0.025497299,-0.28590578,-0.62025505,0.34483635,-0.37146825,-0.14976484,0.18468744,-0.27329677,-0.22348674,0.11885816,-0.09635593
6642,Nifedipine,-0.21474472,-0.43882924,-0.1764354,-0.30468908,0.1257427,0.06589867,-0.22934213,-0.64961094,0.48466498,-0.2442425,-0.13556167,0.20437756,-0.13701975,-0.4027422,0.055886522,0.016740188
6640,Chlorpheniramine,-0.2741128,-0.3792935,-0.118193135,-0.37893647,-0.115026146,0.12689303,-0.19865093,-0.3790724,0.22090605,-0.29965824,-0.09191879,0.40593007,0.01838395,-0.30683658,-0.13471566,-0.03970353
6639,Atovaquone,-0.05374346,-0.042925462,0.08399849,-0.06192155,-0.043970197,-0.017639305,0.06524111,-0.071590185,0.0782213,-0.010934114,-0.03394453,0.10961658,0.07405701,-0.03344196,0.0043929815,-0.0084640235
6638,Trimethaphan,-0.06491701,0.24121325,0.26830325,0.038901687,-0.09831786,0.051178154,0.26016045,0.22048861,-0.06351349,0.11822504,0.037629396,0.11117078,0.43593237,-0.05690077,-0.2180397,0.12507713
6633,Pimozide,-0.13116375,-0.59538156,-0.28494188,-0.45609066,0.09988567,0.22333868,-0.23796137,-0.6359733,0.33149493,-0.30896395,-0.14067592,0.18379366,-0.20249939,-0.25869444,0.094904535,-0.10664116
6632,Arbutamine,-0.14431235,-0.1405049,0.124189794,-0.20834883,0.036033493,-0.051911842,0.2540245,0.009421617,0.18223651,0.10330388,-0.016498752,0.15387851,0.38537058,-0.16972166,-0.0016389117,0.15419474
6631,Capecitabine,-0.067555815,-0.07511893,0.00410904,0.09242499,-0.027037796,-0.03770944,-0.027416855,-0.055388823,0.050021507,0.12648866,-0.030742884,0.06784638,-0.042719826,0.004068531,-0.033003815,0.00117651
6630,Trilostane,0.10876824,0.27222866,0.06249568,0.13996527,-0.22254829,-0.03422031,0.10252948,0.35688996,-0.19985624,0.008275822,-0.013990022,0.0010104254,0.09747785,0.1693593,-0.005597636,-0.006115712
6629,Methyprylon,-0.052463315,0.03213796,-0.102803156,-0.16077438,-0.06981856,-0.04217693,-0.18688603,-0.16694418,0.06884681,-0.18102783,-0.067079015,0.20800689,-0.17369322,-0.12687558,0.053452976,-0.06544545
6627,Sertraline,-0.093192466,-0.4590903,-0.22716562,-0.32273993,0.10218157,0.15918149,-0.26106262,-0.67985547,0.3924055,-0.3576954,-0.16910905,0.17280078,-0.21962087,-0.23944485,0.08597044,-0.122240596
6626,Quinacrine,0.13080251,-0.15681452,-0.07666848,0.07472411,0.06364688,0.031388603,-0.09633899,-0.1124917,0.037127882,-0.1293498,0.023617983,-0.2025398,-0.3124265,-0.029653631,0.15959537,0.007528737
